kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
3,petek,8/16/19,8:00 PM,8,Vitesse,17,PEC Zwolle,3,0,Netherlands,19
3,sobota,8/17/19,6:30 PM,10,VVV-Venlo,3,Ajax,1,4,Netherlands,19
3,sobota,8/17/19,6:30 PM,16,ADO Den Haag,5,Sparta R.,1,2,Netherlands,19
3,sobota,8/17/19,8:45 PM,18,FC Emmen,4,Heerenveen,2,0,Netherlands,19
3,nedelja,8/18/19,12:00 AM,7,Twente FC,15,RKC Waalwijk,3,3,Netherlands,19
3,nedelja,8/18/19,12:15 PM,13,Fortuna Sittard,9,Willem II,2,3,Netherlands,19
3,nedelja,8/18/19,4:45 PM,12,Feyenoord,2,FC Utrecht,1,1,Netherlands,19
3,nedelja,8/18/19,4:45 PM,1,AZ Alkmaar,11,FC Groningen,0,0,Netherlands,19
3,nedelja,8/18/19,8:00 PM,14,Heracles Almelo,6,PSV Eindhoven,0,2,Netherlands,19
4,sobota,8/24/19,6:30 PM,7,Willem II,13,FC Emmen,2,1,Netherlands,19
4,sobota,8/24/19,7:45 PM,16,Heracles Almelo,3,Vitesse,1,1,Netherlands,19
4,sobota,8/24/19,8:45 PM,9,Heerenveen,8,Twente FC,0,0,Netherlands,19
4,nedelja,8/25/19,12:15 PM,14,RKC Waalwijk,17,ADO Den Haag,0,3,Netherlands,19
4,nedelja,8/25/19,2:30 PM,5,FC Utrecht,12,VVV-Venlo,1,2,Netherlands,19
4,nedelja,8/25/19,4:45 PM,18,PEC Zwolle,4,Sparta R.,2,2,Netherlands,19
4,sreda,9/25/19,6:30 PM,6,PSV Eindhoven,10,FC Groningen,3,1,Netherlands,19
4,sreda,9/25/19,8:45 PM,1,Ajax,15,Fortuna Sittard,5,0,Netherlands,19
4,četrtek,9/26/19,8:00 PM,11,Feyenoord,2,AZ Alkmaar,0,3,Netherlands,19
5,petek,8/30/19,8:00 PM,14,FC Emmen,17,PEC Zwolle,1,3,Netherlands,19
5,sobota,8/31/19,6:30 PM,10,Heerenveen,18,Fortuna Sittard,1,1,Netherlands,19
5,sobota,8/31/19,7:45 PM,11,FC Groningen,15,Heracles Almelo,1,2,Netherlands,19
5,sobota,8/31/19,8:45 PM,12,ADO Den Haag,9,VVV-Venlo,1,0,Netherlands,19
5,nedelja,9/1/19,12:15 PM,8,Twente FC,7,FC Utrecht,3,1,Netherlands,19
5,nedelja,9/1/19,2:30 PM,6,Sparta R.,1,Ajax,1,4,Netherlands,19
5,nedelja,9/1/19,4:45 PM,5,Vitesse,2,AZ Alkmaar,2,1,Netherlands,19
5,nedelja,9/1/19,4:45 PM,4,Willem II,13,Feyenoord,0,1,Netherlands,19
5,nedelja,9/1/19,8:00 PM,16,RKC Waalwijk,3,PSV Eindhoven,1,3,Netherlands,19
6,sobota,9/14/19,6:30 PM,4,AZ Alkmaar,7,Sparta R.,5,1,Netherlands,19
6,sobota,9/14/19,6:30 PM,1,Ajax,9,Heerenveen,4,1,Netherlands,19
6,sobota,9/14/19,7:45 PM,12,VVV-Venlo,14,FC Groningen,2,1,Netherlands,19
6,sobota,9/14/19,8:45 PM,2,PSV Eindhoven,3,Vitesse,5,0,Netherlands,19
6,sobota,9/14/19,8:45 PM,8,FC Utrecht,16,FC Emmen,3,1,Netherlands,19
6,nedelja,9/15/19,12:15 PM,15,PEC Zwolle,17,RKC Waalwijk,6,2,Netherlands,19
6,nedelja,9/15/19,2:30 PM,11,Feyenoord,10,ADO Den Haag,3,2,Netherlands,19
6,nedelja,9/15/19,2:30 PM,13,Heracles Almelo,6,Willem II,4,1,Netherlands,19
6,nedelja,9/15/19,4:45 PM,18,Fortuna Sittard,5,Twente FC,2,3,Netherlands,19
7,petek,9/20/19,8:00 PM,4,Twente FC,10,Heracles Almelo,2,3,Netherlands,19
7,sobota,9/21/19,6:30 PM,11,Sparta R.,18,RKC Waalwijk,4,0,Netherlands,19
7,sobota,9/21/19,7:45 PM,8,Willem II,9,VVV-Venlo,1,0,Netherlands,19
7,sobota,9/21/19,7:45 PM,15,FC Groningen,12,PEC Zwolle,2,0,Netherlands,19
7,sobota,9/21/19,8:45 PM,5,Vitesse,17,Fortuna Sittard,4,2,Netherlands,19
7,nedelja,9/22/19,12:15 PM,13,Heerenveen,6,FC Utrecht,1,1,Netherlands,19
7,nedelja,9/22/19,2:30 PM,16,FC Emmen,7,Feyenoord,3,3,Netherlands,19
7,nedelja,9/22/19,4:45 PM,14,ADO Den Haag,3,AZ Alkmaar,0,1,Netherlands,19
7,nedelja,9/22/19,4:45 PM,2,PSV Eindhoven,1,Ajax,1,1,Netherlands,19
8,petek,9/27/19,8:00 PM,16,FC Emmen,15,ADO Den Haag,3,0,Netherlands,19
8,sobota,9/28/19,6:30 PM,11,VVV-Venlo,12,Heerenveen,0,3,Netherlands,19
8,sobota,9/28/19,7:45 PM,1,Ajax,14,FC Groningen,2,0,Netherlands,19
8,sobota,9/28/19,8:45 PM,17,Fortuna Sittard,8,Sparta R.,0,0,Netherlands,19
8,nedelja,9/29/19,12:15 PM,18,RKC Waalwijk,4,Vitesse,1,2,Netherlands,19
8,nedelja,9/29/19,2:30 PM,13,PEC Zwolle,2,PSV Eindhoven,0,4,Netherlands,19
8,nedelja,9/29/19,2:30 PM,7,FC Utrecht,6,Willem II,2,0,Netherlands,19
8,nedelja,9/29/19,4:45 PM,3,AZ Alkmaar,9,Heracles Almelo,2,0,Netherlands,19
8,nedelja,9/29/19,4:45 PM,10,Feyenoord,5,Twente FC,5,1,Netherlands,19
9,petek,10/4/19,8:00 PM,13,FC Groningen,18,RKC Waalwijk,3,0,Netherlands,19
9,sobota,10/5/19,6:30 PM,10,Heracles Almelo,14,FC Emmen,2,0,Netherlands,19
9,sobota,10/5/19,7:45 PM,7,Sparta R.,8,Twente FC,2,1,Netherlands,19
9,sobota,10/5/19,7:45 PM,4,Vitesse,5,FC Utrecht,2,1,Netherlands,19
9,sobota,10/5/19,8:45 PM,11,Heerenveen,15,PEC Zwolle,1,0,Netherlands,19
9,nedelja,10/6/19,12:15 PM,16,ADO Den Haag,1,Ajax,0,2,Netherlands,19
9,nedelja,10/6/19,2:30 PM,17,Fortuna Sittard,6,Feyenoord,4,2,Netherlands,19
9,nedelja,10/6/19,4:45 PM,2,PSV Eindhoven,12,VVV-Venlo,4,1,Netherlands,19
9,nedelja,10/6/19,4:45 PM,9,Willem II,3,AZ Alkmaar,1,1,Netherlands,19
10,sobota,10/19/19,6:30 PM,3,AZ Alkmaar,8,Heerenveen,2,4,Netherlands,19
10,sobota,10/19/19,6:30 PM,18,RKC Waalwijk,1,Ajax,1,2,Netherlands,19
10,sobota,10/19/19,7:45 PM,11,Twente FC,10,Willem II,0,1,Netherlands,19
10,sobota,10/19/19,8:45 PM,6,FC Utrecht,2,PSV Eindhoven,3,0,Netherlands,19
10,sobota,10/19/19,8:45 PM,13,VVV-Venlo,4,Vitesse,0,4,Netherlands,19
10,nedelja,10/20/19,12:15 PM,14,PEC Zwolle,16,ADO Den Haag,3,1,Netherlands,19
10,nedelja,10/20/19,2:30 PM,15,FC Emmen,17,Fortuna Sittard,2,1,Netherlands,19
10,nedelja,10/20/19,2:30 PM,12,FC Groningen,5,Sparta R.,2,0,Netherlands,19
10,nedelja,10/20/19,4:45 PM,9,Feyenoord,7,Heracles Almelo,1,1,Netherlands,19
11,petek,10/25/19,8:00 PM,12,Twente FC,14,FC Emmen,4,1,Netherlands,19
11,sobota,10/26/19,6:30 PM,7,Willem II,18,RKC Waalwijk,2,1,Netherlands,19
11,sobota,10/26/19,7:45 PM,3,Vitesse,16,ADO Den Haag,0,2,Netherlands,19
11,sobota,10/26/19,8:15 PM,17,Fortuna Sittard,15,VVV-Venlo,4,1,Netherlands,19
11,sobota,10/26/19,8:45 PM,9,Heracles Almelo,13,PEC Zwolle,4,0,Netherlands,19
11,nedelja,10/27/19,12:15 PM,6,Heerenveen,11,FC Groningen,1,1,Netherlands,19
11,nedelja,10/27/19,2:30 PM,8,Sparta R.,5,FC Utrecht,1,2,Netherlands,19
11,nedelja,10/27/19,2:30 PM,2,PSV Eindhoven,4,AZ Alkmaar,0,4,Netherlands,19
11,nedelja,10/27/19,4:45 PM,1,Ajax,10,Feyenoord,4,0,Netherlands,19
12,petek,11/1/19,8:00 PM,13,PEC Zwolle,1,Ajax,2,4,Netherlands,19
12,sobota,11/2/19,6:30 PM,18,RKC Waalwijk,7,Heracles Almelo,2,0,Netherlands,19
12,sobota,11/2/19,7:45 PM,10,Sparta R.,3,PSV Eindhoven,2,2,Netherlands,19
12,sobota,11/2/19,8:45 PM,2,AZ Alkmaar,9,Twente FC,3,0,Netherlands,19
12,nedelja,11/3/19,12:15 PM,14,FC Emmen,4,Vitesse,2,1,Netherlands,19
12,nedelja,11/3/19,2:30 PM,5,FC Utrecht,16,Fortuna Sittard,6,0,Netherlands,19
12,nedelja,11/3/19,2:30 PM,17,VVV-Venlo,12,Feyenoord,0,3,Netherlands,19
12,nedelja,11/3/19,2:30 PM,11,FC Groningen,6,Willem II,2,0,Netherlands,19
12,nedelja,11/3/19,4:45 PM,15,ADO Den Haag,8,Heerenveen,1,1,Netherlands,19
13,petek,11/8/19,8:00 PM,5,Vitesse,9,FC Groningen,1,2,Netherlands,19
13,sobota,11/9/19,6:30 PM,7,Heerenveen,11,Sparta R.,2,1,Netherlands,19
13,sobota,11/9/19,7:45 PM,16,Fortuna Sittard,14,ADO Den Haag,1,0,Netherlands,19
13,sobota,11/9/19,8:45 PM,8,Heracles Almelo,17,VVV-Venlo,6,1,Netherlands,19
13,nedelja,11/10/19,12:15 PM,1,Ajax,4,FC Utrecht,4,0,Netherlands,19
13,nedelja,11/10/19,2:30 PM,6,Willem II,3,PSV Eindhoven,2,1,Netherlands,19
13,nedelja,11/10/19,2:30 PM,12,Twente FC,15,PEC Zwolle,2,1,Netherlands,19
13,nedelja,11/10/19,4:45 PM,10,Feyenoord,18,RKC Waalwijk,3,2,Netherlands,19
13,nedelja,11/10/19,8:00 PM,2,AZ Alkmaar,13,FC Emmen,3,0,Netherlands,19
14,sobota,11/23/19,6:30 PM,4,FC Utrecht,2,AZ Alkmaar,0,3,Netherlands,19
14,sobota,11/23/19,7:45 PM,16,PEC Zwolle,14,Fortuna Sittard,3,1,Netherlands,19
14,sobota,11/23/19,8:45 PM,1,Ajax,7,Heracles Almelo,4,1,Netherlands,19
14,sobota,11/23/19,8:45 PM,15,ADO Den Haag,6,Willem II,3,3,Netherlands,19
14,nedelja,11/24/19,12:15 PM,9,FC Groningen,10,Feyenoord,1,1,Netherlands,19
14,nedelja,11/24/19,2:30 PM,3,PSV Eindhoven,8,Heerenveen,2,1,Netherlands,19
14,nedelja,11/24/19,2:30 PM,18,RKC Waalwijk,13,FC Emmen,1,1,Netherlands,19
14,nedelja,11/24/19,2:30 PM,17,VVV-Venlo,11,Twente FC,2,1,Netherlands,19
14,nedelja,11/24/19,4:45 PM,12,Sparta R.,5,Vitesse,2,0,Netherlands,19
15,petek,11/29/19,8:00 PM,7,Heerenveen,5,Vitesse,3,2,Netherlands,19
15,sobota,11/30/19,6:30 PM,6,Willem II,11,Sparta R.,4,0,Netherlands,19
15,sobota,11/30/19,7:45 PM,15,Fortuna Sittard,9,FC Groningen,1,0,Netherlands,19
15,sobota,11/30/19,8:45 PM,8,Heracles Almelo,17,ADO Den Haag,4,0,Netherlands,19
15,nedelja,12/1/19,12:15 PM,12,Twente FC,1,Ajax,2,5,Netherlands,19
15,nedelja,12/1/19,2:30 PM,4,FC Utrecht,18,RKC Waalwijk,0,1,Netherlands,19
15,nedelja,12/1/19,4:45 PM,10,Feyenoord,14,PEC Zwolle,1,0,Netherlands,19
15,nedelja,12/1/19,4:45 PM,2,AZ Alkmaar,16,VVV-Venlo,1,0,Netherlands,19
15,nedelja,12/1/19,8:00 PM,13,FC Emmen,3,PSV Eindhoven,1,1,Netherlands,19
16,petek,12/6/19,8:15 PM,1,Ajax,4,Willem II,0,2,Netherlands,19
16,sobota,12/7/19,6:30 PM,17,ADO Den Haag,12,Twente FC,0,0,Netherlands,19
16,sobota,12/7/19,7:45 PM,16,VVV-Venlo,13,FC Emmen,2,0,Netherlands,19
16,sobota,12/7/19,7:45 PM,3,PSV Eindhoven,14,Fortuna Sittard,5,0,Netherlands,19
16,sobota,12/7/19,8:45 PM,15,PEC Zwolle,2,AZ Alkmaar,0,3,Netherlands,19
16,nedelja,12/8/19,12:15 PM,9,Vitesse,7,Feyenoord,0,0,Netherlands,19
16,nedelja,12/8/19,2:30 PM,18,RKC Waalwijk,6,Heerenveen,1,3,Netherlands,19
16,nedelja,12/8/19,2:30 PM,10,FC Groningen,8,FC Utrecht,0,1,Netherlands,19
16,nedelja,12/8/19,4:45 PM,11,Sparta R.,5,Heracles Almelo,0,0,Netherlands,19
17,petek,12/13/19,8:00 PM,5,Heerenveen,4,Willem II,1,2,Netherlands,19
17,sobota,12/14/19,6:30 PM,17,ADO Den Haag,10,FC Groningen,1,1,Netherlands,19
17,sobota,12/14/19,7:45 PM,14,Fortuna Sittard,18,RKC Waalwijk,3,2,Netherlands,19
17,sobota,12/14/19,7:45 PM,15,VVV-Venlo,16,PEC Zwolle,1,2,Netherlands,19
17,sobota,12/14/19,8:45 PM,12,Twente FC,9,Vitesse,0,3,Netherlands,19
17,nedelja,12/15/19,12:15 PM,13,FC Emmen,11,Sparta R.,2,0,Netherlands,19
17,nedelja,12/15/19,2:30 PM,8,Feyenoord,3,PSV Eindhoven,3,1,Netherlands,19
17,nedelja,12/15/19,4:45 PM,2,AZ Alkmaar,1,Ajax,1,0,Netherlands,19
17,nedelja,12/15/19,4:45 PM,7,Heracles Almelo,6,FC Utrecht,1,3,Netherlands,19
18,petek,12/20/19,8:00 PM,18,RKC Waalwijk,12,Twente FC,3,0,Netherlands,19
18,sobota,12/21/19,6:30 PM,7,Heerenveen,9,Heracles Almelo,1,1,Netherlands,19
18,sobota,12/21/19,7:45 PM,11,Sparta R.,2,AZ Alkmaar,3,0,Netherlands,19
18,sobota,12/21/19,7:45 PM,4,PSV Eindhoven,15,PEC Zwolle,4,1,Netherlands,19
18,sobota,12/21/19,8:45 PM,3,Willem II,14,Fortuna Sittard,0,0,Netherlands,19
18,nedelja,12/22/19,12:15 PM,1,Ajax,17,ADO Den Haag,6,1,Netherlands,19
18,nedelja,12/22/19,2:30 PM,5,FC Utrecht,6,Feyenoord,1,2,Netherlands,19
18,nedelja,12/22/19,2:30 PM,10,FC Groningen,13,FC Emmen,2,0,Netherlands,19
18,nedelja,12/22/19,4:45 PM,8,Vitesse,16,VVV-Venlo,3,0,Netherlands,19
19,petek,1/17/20,8:00 PM,15,PEC Zwolle,7,FC Utrecht,3,3,Netherlands,19
19,sobota,1/18/20,6:30 PM,13,Fortuna Sittard,6,Vitesse,1,3,Netherlands,19
19,sobota,1/18/20,7:45 PM,12,Twente FC,10,FC Groningen,0,0,Netherlands,19
19,sobota,1/18/20,7:45 PM,5,Feyenoord,8,Heerenveen,3,1,Netherlands,19
19,sobota,1/18/20,8:45 PM,2,AZ Alkmaar,4,Willem II,1,3,Netherlands,19
19,nedelja,1/19/20,12:15 PM,16,VVV-Venlo,3,PSV Eindhoven,1,1,Netherlands,19
19,nedelja,1/19/20,2:30 PM,1,Ajax,11,Sparta R.,2,1,Netherlands,19
19,nedelja,1/19/20,2:30 PM,14,FC Emmen,9,Heracles Almelo,1,0,Netherlands,19
19,nedelja,1/19/20,4:45 PM,17,ADO Den Haag,18,RKC Waalwijk,2,0,Netherlands,19
20,petek,1/24/20,8:00 PM,7,FC Utrecht,16,ADO Den Haag,4,0,Netherlands,19
20,sobota,1/25/20,6:30 PM,8,Heerenveen,2,AZ Alkmaar,1,2,Netherlands,19
20,sobota,1/25/20,7:45 PM,18,RKC Waalwijk,17,VVV-Venlo,1,2,Netherlands,19
20,sobota,1/25/20,7:45 PM,9,Heracles Almelo,5,Feyenoord,2,3,Netherlands,19
20,sobota,1/25/20,8:45 PM,11,Sparta R.,14,Fortuna Sittard,1,1,Netherlands,19
20,nedelja,1/26/20,12:15 PM,6,Vitesse,12,FC Emmen,1,1,Netherlands,19
20,nedelja,1/26/20,2:30 PM,10,FC Groningen,1,Ajax,2,1,Netherlands,19
20,nedelja,1/26/20,2:30 PM,3,Willem II,15,PEC Zwolle,0,0,Netherlands,19
20,nedelja,1/26/20,4:45 PM,4,PSV Eindhoven,13,Twente FC,1,1,Netherlands,19
21,petek,1/31/20,8:00 PM,2,AZ Alkmaar,18,RKC Waalwijk,4,0,Netherlands,19
21,sobota,2/1/20,6:30 PM,17,ADO Den Haag,6,Vitesse,0,0,Netherlands,19
21,sobota,2/1/20,7:45 PM,3,Feyenoord,12,FC Emmen,3,0,Netherlands,19
21,sobota,2/1/20,7:45 PM,13,Twente FC,11,Sparta R.,2,0,Netherlands,19
21,sobota,2/1/20,8:45 PM,16,PEC Zwolle,8,FC Groningen,1,0,Netherlands,19
21,nedelja,2/2/20,12:15 PM,4,Willem II,10,Heracles Almelo,1,0,Netherlands,19
21,nedelja,2/2/20,2:30 PM,14,Fortuna Sittard,9,Heerenveen,2,1,Netherlands,19
21,nedelja,2/2/20,2:30 PM,15,VVV-Venlo,7,FC Utrecht,1,1,Netherlands,19
21,nedelja,2/2/20,4:45 PM,1,Ajax,5,PSV Eindhoven,1,0,Netherlands,19
22,petek,2/7/20,8:00 PM,10,Heracles Almelo,13,Fortuna Sittard,2,0,Netherlands,19
22,sobota,2/8/20,6:30 PM,8,FC Groningen,6,Vitesse,1,0,Netherlands,19
22,sobota,2/8/20,7:45 PM,5,PSV Eindhoven,4,Willem II,3,0,Netherlands,19
22,sobota,2/8/20,7:45 PM,9,Heerenveen,16,VVV-Venlo,1,1,Netherlands,19
22,sobota,2/8/20,8:45 PM,18,RKC Waalwijk,15,PEC Zwolle,0,0,Netherlands,19
22,torek,2/11/20,6:30 PM,14,FC Emmen,12,Twente FC,2,0,Netherlands,19
22,torek,2/11/20,8:45 PM,11,Sparta R.,17,ADO Den Haag,4,2,Netherlands,19
23,petek,2/14/20,8:00 PM,16,VVV-Venlo,9,Heracles Almelo,1,0,Netherlands,19
23,sobota,2/15/20,6:30 PM,13,Twente FC,2,AZ Alkmaar,2,0,Netherlands,19
23,sobota,2/15/20,7:45 PM,17,ADO Den Haag,5,PSV Eindhoven,0,3,Netherlands,19
23,sobota,2/15/20,8:45 PM,14,Fortuna Sittard,12,FC Emmen,0,0,Netherlands,19
23,nedelja,2/16/20,12:15 PM,6,Vitesse,10,Heerenveen,4,2,Netherlands,19
23,nedelja,2/16/20,2:30 PM,11,Sparta R.,8,FC Groningen,1,2,Netherlands,19
23,nedelja,2/16/20,2:30 PM,1,Ajax,18,RKC Waalwijk,3,0,Netherlands,19
23,nedelja,2/16/20,4:45 PM,4,Willem II,7,FC Utrecht,1,1,Netherlands,19
23,nedelja,2/16/20,4:45 PM,15,PEC Zwolle,3,Feyenoord,3,4,Netherlands,19
24,petek,2/21/20,8:00 PM,18,RKC Waalwijk,11,Sparta R.,0,1,Netherlands,19
24,sobota,2/22/20,6:30 PM,13,FC Emmen,5,Willem II,4,2,Netherlands,19
24,sobota,2/22/20,7:45 PM,3,Feyenoord,14,Fortuna Sittard,2,1,Netherlands,19
24,sobota,2/22/20,7:45 PM,10,Heerenveen,17,ADO Den Haag,2,2,Netherlands,19
24,sobota,2/22/20,8:45 PM,8,FC Groningen,15,VVV-Venlo,0,1,Netherlands,19
24,nedelja,2/23/20,12:15 PM,7,FC Utrecht,12,Twente FC,2,1,Netherlands,19
24,nedelja,2/23/20,2:30 PM,2,AZ Alkmaar,16,PEC Zwolle,2,0,Netherlands,19
24,nedelja,2/23/20,2:30 PM,6,Vitesse,4,PSV Eindhoven,1,2,Netherlands,19
24,nedelja,2/23/20,4:45 PM,9,Heracles Almelo,1,Ajax,1,0,Netherlands,19
25,petek,2/28/20,8:00 PM,5,Willem II,8,FC Groningen,3,1,Netherlands,19
25,sobota,2/29/20,6:30 PM,17,ADO Den Haag,9,Heracles Almelo,0,0,Netherlands,19
25,sobota,2/29/20,7:45 PM,14,VVV-Venlo,15,Fortuna Sittard,0,0,Netherlands,19
25,sobota,2/29/20,7:45 PM,16,PEC Zwolle,7,Vitesse,4,3,Netherlands,19
25,sobota,2/29/20,8:45 PM,13,Twente FC,10,Heerenveen,2,3,Netherlands,19
25,nedelja,3/1/20,12:15 PM,18,RKC Waalwijk,6,FC Utrecht,2,1,Netherlands,19
25,nedelja,3/1/20,2:30 PM,4,PSV Eindhoven,3,Feyenoord,1,1,Netherlands,19
25,nedelja,3/1/20,4:45 PM,11,Sparta R.,12,FC Emmen,5,1,Netherlands,19
25,nedelja,3/1/20,8:00 PM,1,Ajax,2,AZ Alkmaar,0,2,Netherlands,19
26,sobota,3/7/20,6:30 PM,16,Fortuna Sittard,15,PEC Zwolle,1,1,Netherlands,19
26,sobota,3/7/20,7:45 PM,12,FC Emmen,13,VVV-Venlo,3,0,Netherlands,19
26,sobota,3/7/20,7:45 PM,10,Heerenveen,1,Ajax,1,3,Netherlands,19
26,sobota,3/7/20,7:45 PM,2,AZ Alkmaar,17,ADO Den Haag,4,0,Netherlands,19
26,sobota,3/7/20,8:45 PM,7,Vitesse,14,Twente FC,1,0,Netherlands,19
26,nedelja,3/8/20,12:15 PM,6,FC Utrecht,11,Sparta R.,5,1,Netherlands,19
26,nedelja,3/8/20,2:30 PM,9,Heracles Almelo,18,RKC Waalwijk,4,2,Netherlands,19
26,nedelja,3/8/20,2:30 PM,3,Feyenoord,5,Willem II,2,0,Netherlands,19
26,nedelja,3/8/20,4:45 PM,8,FC Groningen,4,PSV Eindhoven,0,1,Netherlands,19
