kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
13,nedelja,12/20/20,4:00 PM,3,Aarhus GF,7,Aalborg BK,3,0,Denmark,20
13,nedelja,12/20/20,6:00 PM,6,FC Copenhagen,9,Odense BK,1,1,Denmark,20
13,nedelja,12/20/20,8:00 PM,11,AC Horsens,2,Bröndby IF,1,2,Denmark,20
13,ponedeljek,12/21/20,7:00 PM,1,FC Midtjylland,8,Nordsjaelland,3,1,Denmark,20
14,torek,2/2/21,6:00 PM,4,Randers FC,11,AC Horsens,3,0,Denmark,20
14,torek,2/2/21,8:00 PM,10,Vejle BK,3,Aarhus GF,0,0,Denmark,20
14,sreda,2/3/21,6:00 PM,9,Odense BK,12,Lyngby BK,0,1,Denmark,20
14,sreda,2/3/21,8:00 PM,7,Aalborg BK,6,FC Copenhagen,2,3,Denmark,20
14,četrtek,2/4/21,6:00 PM,1,FC Midtjylland,5,SönderjyskE,1,2,Denmark,20
14,četrtek,2/4/21,8:00 PM,8,Nordsjaelland,2,Bröndby IF,0,1,Denmark,20
15,nedelja,2/7/21,2:00 PM,5,SönderjyskE,10,Vejle BK,0,1,Denmark,20
15,nedelja,2/7/21,2:00 PM,8,Nordsjaelland,9,Odense BK,0,2,Denmark,20
15,nedelja,2/7/21,4:00 PM,12,AC Horsens,6,FC Copenhagen,0,2,Denmark,20
15,nedelja,2/7/21,6:00 PM,4,Aarhus GF,11,Lyngby BK,1,0,Denmark,20
15,nedelja,2/7/21,8:00 PM,1,Bröndby IF,7,Aalborg BK,1,1,Denmark,20
15,ponedeljek,2/8/21,7:00 PM,3,Randers FC,2,FC Midtjylland,1,2,Denmark,20
16,nedelja,2/14/21,2:00 PM,7,Aalborg BK,5,Randers FC,0,0,Denmark,20
16,nedelja,2/14/21,2:00 PM,9,Vejle BK,10,Nordsjaelland,2,2,Denmark,20
16,nedelja,2/14/21,4:00 PM,11,Lyngby BK,1,Bröndby IF,0,4,Denmark,20
16,nedelja,2/14/21,6:00 PM,2,FC Midtjylland,12,AC Horsens,1,0,Denmark,20
16,nedelja,2/14/21,8:00 PM,8,Odense BK,3,Aarhus GF,0,0,Denmark,20
16,ponedeljek,2/15/21,7:00 PM,4,FC Copenhagen,6,SönderjyskE,3,2,Denmark,20
17,petek,2/19/21,7:00 PM,7,Aalborg BK,2,FC Midtjylland,0,2,Denmark,20
17,nedelja,2/21/21,2:00 PM,5,Randers FC,10,Nordsjaelland,1,1,Denmark,20
17,nedelja,2/21/21,2:00 PM,12,AC Horsens,8,Odense BK,0,0,Denmark,20
17,nedelja,2/21/21,4:00 PM,3,Aarhus GF,6,SönderjyskE,2,0,Denmark,20
17,nedelja,2/21/21,6:00 PM,1,Bröndby IF,9,Vejle BK,2,1,Denmark,20
17,ponedeljek,2/22/21,7:00 PM,11,Lyngby BK,4,FC Copenhagen,2,2,Denmark,20
18,petek,2/26/21,7:00 PM,9,Vejle BK,12,AC Horsens,0,0,Denmark,20
18,nedelja,2/28/21,2:00 PM,7,Odense BK,5,Randers FC,2,1,Denmark,20
18,nedelja,2/28/21,2:00 PM,10,Nordsjaelland,8,Aalborg BK,2,2,Denmark,20
18,nedelja,2/28/21,4:00 PM,4,FC Copenhagen,3,Aarhus GF,3,3,Denmark,20
18,nedelja,2/28/21,6:00 PM,2,FC Midtjylland,1,Bröndby IF,1,0,Denmark,20
18,ponedeljek,3/1/21,7:00 PM,6,SönderjyskE,11,Lyngby BK,1,4,Denmark,20
19,sreda,3/3/21,6:00 PM,3,Aarhus GF,10,Nordsjaelland,0,1,Denmark,20
19,sreda,3/3/21,6:00 PM,12,AC Horsens,8,Aalborg BK,2,1,Denmark,20
19,sreda,3/3/21,8:00 PM,4,FC Copenhagen,9,Vejle BK,2,1,Denmark,20
19,četrtek,3/4/21,6:00 PM,7,SönderjyskE,6,Odense BK,1,1,Denmark,20
19,četrtek,3/4/21,6:00 PM,11,Lyngby BK,1,FC Midtjylland,2,0,Denmark,20
19,četrtek,3/4/21,8:00 PM,2,Bröndby IF,5,Randers FC,0,0,Denmark,20
20,nedelja,3/7/21,12:00 PM,5,Randers FC,11,Lyngby BK,1,2,Denmark,20
20,nedelja,3/7/21,2:00 PM,2,Bröndby IF,3,FC Copenhagen,2,1,Denmark,20
20,nedelja,3/7/21,4:00 PM,1,FC Midtjylland,4,Aarhus GF,0,1,Denmark,20
20,nedelja,3/7/21,6:00 PM,8,Nordsjaelland,12,AC Horsens,2,2,Denmark,20
20,nedelja,3/7/21,8:00 PM,10,Vejle BK,6,Odense BK,2,0,Denmark,20
20,ponedeljek,3/8/21,7:00 PM,9,Aalborg BK,7,SönderjyskE,1,0,Denmark,20
21,petek,3/12/21,7:00 PM,11,Lyngby BK,10,Nordsjaelland,0,3,Denmark,20
21,nedelja,3/14/21,2:00 PM,7,SönderjyskE,12,AC Horsens,2,0,Denmark,20
21,nedelja,3/14/21,2:00 PM,9,Vejle BK,8,Aalborg BK,0,2,Denmark,20
21,nedelja,3/14/21,4:00 PM,6,Odense BK,1,Bröndby IF,0,3,Denmark,20
21,nedelja,3/14/21,6:00 PM,4,FC Copenhagen,2,FC Midtjylland,0,0,Denmark,20
21,ponedeljek,3/15/21,7:00 PM,3,Aarhus GF,5,Randers FC,1,1,Denmark,20
22,nedelja,3/21/21,5:00 PM,1,Bröndby IF,3,Aarhus GF,1,1,Denmark,20
22,nedelja,3/21/21,5:00 PM,2,FC Midtjylland,10,Vejle BK,5,0,Denmark,20
22,nedelja,3/21/21,5:00 PM,5,Randers FC,4,FC Copenhagen,2,1,Denmark,20
22,nedelja,3/21/21,5:00 PM,12,AC Horsens,11,Lyngby BK,1,2,Denmark,20
22,nedelja,3/21/21,5:00 PM,8,Nordsjaelland,6,SönderjyskE,2,1,Denmark,20
22,nedelja,3/21/21,5:00 PM,7,Aalborg BK,9,Odense BK,0,2,Denmark,20
