kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
4,nedelja,10/4/20,4:45 PM,5,PSV Eindhoven,15,Fortuna Sittard,2,0,Netherlands,20
4,sreda,10/21/20,5:30 PM,17,RKC Waalwijk,8,PEC Zwolle,1,1,Netherlands,20
5,sobota,10/17/20,6:45 PM,13,Heracles Almelo,17,RKC Waalwijk,0,1,Netherlands,20
5,sobota,10/17/20,8:00 PM,10,AZ Alkmaar,11,VVV-Venlo,2,2,Netherlands,20
5,sobota,10/17/20,9:00 PM,12,Willem II,6,Twente FC,0,3,Netherlands,20
5,nedelja,10/18/20,12:15 PM,1,Feyenoord,18,Sparta R.,1,1,Netherlands,20
5,nedelja,10/18/20,2:30 PM,5,Ajax,3,Heerenveen,5,1,Netherlands,20
5,nedelja,10/18/20,2:30 PM,14,ADO Den Haag,4,Vitesse,0,2,Netherlands,20
5,nedelja,10/18/20,4:45 PM,8,FC Groningen,7,FC Utrecht,0,0,Netherlands,20
5,nedelja,10/18/20,4:45 PM,9,PEC Zwolle,2,PSV Eindhoven,0,3,Netherlands,20
5,nedelja,10/18/20,8:00 PM,15,FC Emmen,16,Fortuna Sittard,2,2,Netherlands,20
6,sobota,10/24/20,4:30 PM,10,VVV-Venlo,2,Ajax,0,13,Netherlands,20
6,sobota,10/24/20,6:45 PM,7,FC Utrecht,5,Twente FC,2,1,Netherlands,20
6,sobota,10/24/20,8:00 PM,11,PEC Zwolle,12,Willem II,0,0,Netherlands,20
6,sobota,10/24/20,9:00 PM,6,Heerenveen,15,FC Emmen,4,0,Netherlands,20
6,nedelja,10/25/20,12:15 PM,17,Fortuna Sittard,8,FC Groningen,1,3,Netherlands,20
6,nedelja,10/25/20,2:30 PM,18,Sparta R.,14,Heracles Almelo,1,1,Netherlands,20
6,nedelja,10/25/20,2:30 PM,3,Vitesse,1,PSV Eindhoven,2,1,Netherlands,20
6,nedelja,10/25/20,4:45 PM,13,RKC Waalwijk,4,Feyenoord,2,2,Netherlands,20
6,nedelja,10/25/20,8:00 PM,16,ADO Den Haag,9,AZ Alkmaar,2,2,Netherlands,20
7,sobota,10/31/20,6:45 PM,6,Twente FC,10,PEC Zwolle,5,1,Netherlands,20
7,sobota,10/31/20,8:00 PM,1,Ajax,18,Fortuna Sittard,5,2,Netherlands,20
7,sobota,10/31/20,8:00 PM,8,FC Groningen,14,VVV-Venlo,2,1,Netherlands,20
7,sobota,10/31/20,9:00 PM,11,Willem II,2,Vitesse,1,3,Netherlands,20
7,nedelja,11/1/20,12:15 PM,13,Heracles Almelo,7,FC Utrecht,4,1,Netherlands,20
7,nedelja,11/1/20,2:30 PM,17,Sparta R.,4,Heerenveen,1,4,Netherlands,20
7,nedelja,11/1/20,2:30 PM,16,FC Emmen,5,Feyenoord,2,3,Netherlands,20
7,nedelja,11/1/20,4:45 PM,3,PSV Eindhoven,15,ADO Den Haag,4,0,Netherlands,20
7,nedelja,11/1/20,8:00 PM,9,AZ Alkmaar,12,RKC Waalwijk,3,0,Netherlands,20
8,petek,11/6/20,8:00 PM,18,Fortuna Sittard,11,PEC Zwolle,2,2,Netherlands,20
8,sobota,11/7/20,4:30 PM,15,ADO Den Haag,6,Twente FC,2,4,Netherlands,20
8,sobota,11/7/20,6:45 PM,14,VVV-Venlo,10,Heracles Almelo,3,2,Netherlands,20
8,sobota,11/7/20,9:00 PM,13,RKC Waalwijk,17,Sparta R.,0,2,Netherlands,20
8,nedelja,11/8/20,12:15 PM,8,FC Utrecht,1,Ajax,0,3,Netherlands,20
8,nedelja,11/8/20,2:30 PM,5,Feyenoord,7,FC Groningen,2,0,Netherlands,20
8,nedelja,11/8/20,2:30 PM,2,Vitesse,16,FC Emmen,3,1,Netherlands,20
8,nedelja,11/8/20,4:45 PM,4,Heerenveen,9,AZ Alkmaar,0,3,Netherlands,20
8,nedelja,11/8/20,8:00 PM,3,PSV Eindhoven,12,Willem II,3,0,Netherlands,20
9,sobota,11/21/20,6:45 PM,14,Willem II,11,VVV-Venlo,2,1,Netherlands,20
9,sobota,11/21/20,8:00 PM,7,FC Groningen,2,Vitesse,1,1,Netherlands,20
9,sobota,11/21/20,9:00 PM,12,PEC Zwolle,9,FC Utrecht,1,1,Netherlands,20
9,nedelja,11/22/20,12:15 PM,1,Ajax,10,Heracles Almelo,5,0,Netherlands,20
9,nedelja,11/22/20,2:30 PM,18,Fortuna Sittard,4,Feyenoord,1,3,Netherlands,20
9,nedelja,11/22/20,2:30 PM,13,Sparta R.,16,ADO Den Haag,6,0,Netherlands,20
9,nedelja,11/22/20,4:45 PM,5,Twente FC,3,PSV Eindhoven,1,1,Netherlands,20
9,nedelja,11/22/20,4:45 PM,15,RKC Waalwijk,6,Heerenveen,1,1,Netherlands,20
9,nedelja,11/22/20,8:00 PM,8,AZ Alkmaar,17,FC Emmen,1,0,Netherlands,20
10,petek,11/27/20,8:00 PM,5,Twente FC,15,RKC Waalwijk,0,2,Netherlands,20
10,sobota,11/28/20,6:45 PM,17,FC Emmen,1,Ajax,0,5,Netherlands,20
10,sobota,11/28/20,8:00 PM,16,ADO Den Haag,6,Heerenveen,1,1,Netherlands,20
10,sobota,11/28/20,9:00 PM,14,VVV-Venlo,11,PEC Zwolle,2,2,Netherlands,20
10,nedelja,11/29/20,12:15 PM,2,Vitesse,18,Fortuna Sittard,2,0,Netherlands,20
10,nedelja,11/29/20,2:30 PM,8,FC Groningen,12,Willem II,1,0,Netherlands,20
10,nedelja,11/29/20,2:30 PM,3,Feyenoord,9,FC Utrecht,1,1,Netherlands,20
10,nedelja,11/29/20,4:45 PM,13,Heracles Almelo,7,AZ Alkmaar,1,2,Netherlands,20
10,nedelja,11/29/20,8:00 PM,4,PSV Eindhoven,10,Sparta R.,1,0,Netherlands,20
11,petek,12/4/20,8:00 PM,10,Sparta R.,18,FC Emmen,2,1,Netherlands,20
11,sobota,12/5/20,4:30 PM,12,RKC Waalwijk,13,VVV-Venlo,3,2,Netherlands,20
11,sobota,12/5/20,6:45 PM,17,Fortuna Sittard,14,Willem II,3,2,Netherlands,20
11,sobota,12/5/20,8:00 PM,1,Ajax,5,Twente FC,1,2,Netherlands,20
11,sobota,12/5/20,9:00 PM,11,PEC Zwolle,2,Vitesse,2,1,Netherlands,20
11,nedelja,12/6/20,12:15 PM,4,Feyenoord,15,Heracles Almelo,0,0,Netherlands,20
11,nedelja,12/6/20,2:30 PM,6,AZ Alkmaar,8,FC Groningen,1,2,Netherlands,20
11,nedelja,12/6/20,2:30 PM,9,FC Utrecht,16,ADO Den Haag,1,1,Netherlands,20
11,nedelja,12/6/20,4:45 PM,7,Heerenveen,3,PSV Eindhoven,2,2,Netherlands,20
12,petek,12/11/20,8:00 PM,13,Heracles Almelo,16,Fortuna Sittard,1,2,Netherlands,20
12,sobota,12/12/20,4:30 PM,6,FC Groningen,12,RKC Waalwijk,2,0,Netherlands,20
12,sobota,12/12/20,6:45 PM,18,FC Emmen,17,ADO Den Haag,1,1,Netherlands,20
12,sobota,12/12/20,8:00 PM,1,Ajax,11,PEC Zwolle,4,0,Netherlands,20
12,nedelja,12/13/20,12:15 PM,2,Vitesse,7,Heerenveen,1,1,Netherlands,20
12,nedelja,12/13/20,2:30 PM,15,Willem II,10,Sparta R.,1,3,Netherlands,20
12,nedelja,12/13/20,2:30 PM,14,VVV-Venlo,4,Feyenoord,0,3,Netherlands,20
12,nedelja,12/13/20,4:45 PM,3,PSV Eindhoven,9,FC Utrecht,2,1,Netherlands,20
12,nedelja,12/13/20,8:00 PM,5,Twente FC,8,AZ Alkmaar,1,3,Netherlands,20
13,petek,12/18/20,8:00 PM,11,PEC Zwolle,18,FC Emmen,0,0,Netherlands,20
13,sobota,12/19/20,4:30 PM,9,Sparta R.,5,FC Groningen,2,3,Netherlands,20
13,sobota,12/19/20,6:45 PM,15,VVV-Venlo,7,Twente FC,1,2,Netherlands,20
13,sobota,12/19/20,8:00 PM,12,RKC Waalwijk,2,PSV Eindhoven,1,4,Netherlands,20
13,sobota,12/19/20,9:00 PM,10,FC Utrecht,14,Fortuna Sittard,1,1,Netherlands,20
13,nedelja,12/20/20,12:15 PM,4,Vitesse,3,Feyenoord,1,0,Netherlands,20
13,nedelja,12/20/20,2:30 PM,17,ADO Den Haag,1,Ajax,2,4,Netherlands,20
13,nedelja,12/20/20,2:30 PM,8,Heerenveen,13,Heracles Almelo,1,2,Netherlands,20
13,nedelja,12/20/20,4:45 PM,6,AZ Alkmaar,16,Willem II,5,3,Netherlands,20
14,torek,12/22/20,4:30 PM,14,Fortuna Sittard,13,RKC Waalwijk,2,1,Netherlands,20
14,torek,12/22/20,6:45 PM,18,FC Emmen,10,FC Utrecht,2,3,Netherlands,20
14,torek,12/22/20,8:00 PM,2,PSV Eindhoven,15,VVV-Venlo,4,1,Netherlands,20
14,torek,12/22/20,9:00 PM,7,Twente FC,9,Sparta R.,0,2,Netherlands,20
14,sreda,12/23/20,4:30 PM,6,AZ Alkmaar,3,Vitesse,3,1,Netherlands,20
14,sreda,12/23/20,6:45 PM,16,Willem II,1,Ajax,1,1,Netherlands,20
14,sreda,12/23/20,8:00 PM,5,FC Groningen,12,Heracles Almelo,0,1,Netherlands,20
14,sreda,12/23/20,8:00 PM,17,ADO Den Haag,11,PEC Zwolle,0,2,Netherlands,20
14,sreda,12/23/20,9:00 PM,4,Feyenoord,8,Heerenveen,3,0,Netherlands,20
15,sobota,1/9/21,4:30 PM,14,RKC Waalwijk,17,ADO Den Haag,0,1,Netherlands,20
15,sobota,1/9/21,6:45 PM,18,FC Emmen,7,Twente FC,1,4,Netherlands,20
15,sobota,1/9/21,8:00 PM,12,Heracles Almelo,4,Vitesse,0,2,Netherlands,20
15,sobota,1/9/21,8:00 PM,11,PEC Zwolle,5,AZ Alkmaar,1,1,Netherlands,20
15,sobota,1/9/21,9:00 PM,10,FC Utrecht,6,FC Groningen,2,2,Netherlands,20
15,nedelja,1/10/21,12:15 PM,9,Sparta R.,3,Feyenoord,0,2,Netherlands,20
15,nedelja,1/10/21,2:30 PM,8,Heerenveen,13,Fortuna Sittard,1,3,Netherlands,20
15,nedelja,1/10/21,2:30 PM,16,VVV-Venlo,15,Willem II,2,1,Netherlands,20
15,nedelja,1/10/21,4:45 PM,1,Ajax,2,PSV Eindhoven,2,2,Netherlands,20
16,torek,1/12/21,6:45 PM,4,Vitesse,10,FC Utrecht,1,0,Netherlands,20
16,torek,1/12/21,9:00 PM,13,Heracles Almelo,18,FC Emmen,4,0,Netherlands,20
16,sreda,1/13/21,6:45 PM,2,PSV Eindhoven,5,AZ Alkmaar,1,3,Netherlands,20
16,sreda,1/13/21,8:00 PM,12,Fortuna Sittard,9,Sparta R.,0,1,Netherlands,20
16,sreda,1/13/21,8:00 PM,16,ADO Den Haag,15,VVV-Venlo,1,4,Netherlands,20
16,sreda,1/13/21,9:00 PM,3,Feyenoord,11,PEC Zwolle,1,0,Netherlands,20
16,četrtek,1/14/21,6:45 PM,8,Heerenveen,14,RKC Waalwijk,1,1,Netherlands,20
16,četrtek,1/14/21,8:00 PM,6,Twente FC,1,Ajax,1,3,Netherlands,20
16,četrtek,1/14/21,9:00 PM,17,Willem II,7,FC Groningen,2,3,Netherlands,20
17,sobota,1/16/21,4:30 PM,18,FC Emmen,3,Vitesse,1,4,Netherlands,20
17,sobota,1/16/21,6:45 PM,8,Sparta R.,4,PSV Eindhoven,3,5,Netherlands,20
17,sobota,1/16/21,8:00 PM,10,FC Utrecht,11,Heracles Almelo,2,0,Netherlands,20
17,sobota,1/16/21,8:00 PM,12,PEC Zwolle,13,Fortuna Sittard,0,2,Netherlands,20
17,sobota,1/16/21,9:00 PM,5,AZ Alkmaar,16,ADO Den Haag,2,1,Netherlands,20
17,nedelja,1/17/21,12:15 PM,15,RKC Waalwijk,17,Willem II,1,1,Netherlands,20
17,nedelja,1/17/21,2:30 PM,6,FC Groningen,7,Twente FC,2,2,Netherlands,20
17,nedelja,1/17/21,2:30 PM,14,VVV-Venlo,9,Heerenveen,1,1,Netherlands,20
17,nedelja,1/17/21,4:45 PM,1,Ajax,2,Feyenoord,1,0,Netherlands,20
18,petek,1/22/21,8:00 PM,16,Willem II,13,PEC Zwolle,1,3,Netherlands,20
18,sobota,1/23/21,4:30 PM,17,ADO Den Haag,18,FC Emmen,0,0,Netherlands,20
18,sobota,1/23/21,6:45 PM,2,Vitesse,6,FC Groningen,1,0,Netherlands,20
18,sobota,1/23/21,8:00 PM,3,PSV Eindhoven,15,RKC Waalwijk,2,0,Netherlands,20
18,sobota,1/23/21,9:00 PM,12,Heracles Almelo,8,Heerenveen,1,0,Netherlands,20
18,nedelja,1/24/21,12:15 PM,11,Fortuna Sittard,1,Ajax,1,2,Netherlands,20
18,nedelja,1/24/21,2:30 PM,7,Twente FC,14,VVV-Venlo,0,1,Netherlands,20
18,nedelja,1/24/21,2:30 PM,10,FC Utrecht,9,Sparta R.,1,0,Netherlands,20
18,nedelja,1/24/21,4:45 PM,4,Feyenoord,5,AZ Alkmaar,2,3,Netherlands,20
19,torek,1/26/21,6:45 PM,12,PEC Zwolle,11,Heracles Almelo,2,2,Netherlands,20
19,torek,1/26/21,8:00 PM,18,FC Emmen,3,PSV Eindhoven,0,2,Netherlands,20
19,torek,1/26/21,9:00 PM,6,FC Groningen,16,ADO Den Haag,3,0,Netherlands,20
19,sreda,1/27/21,6:45 PM,4,AZ Alkmaar,8,FC Utrecht,0,1,Netherlands,20
19,sreda,1/27/21,8:00 PM,15,RKC Waalwijk,13,Fortuna Sittard,1,2,Netherlands,20
19,sreda,1/27/21,8:00 PM,14,VVV-Venlo,2,Vitesse,4,1,Netherlands,20
19,sreda,1/27/21,9:00 PM,9,Heerenveen,5,Feyenoord,3,0,Netherlands,20
19,četrtek,1/28/21,6:45 PM,10,Sparta R.,7,Twente FC,0,0,Netherlands,20
19,četrtek,1/28/21,9:00 PM,1,Ajax,17,Willem II,3,1,Netherlands,20
20,sobota,1/30/21,4:30 PM,11,Heracles Almelo,6,FC Groningen,1,0,Netherlands,20
20,sobota,1/30/21,6:45 PM,8,FC Utrecht,14,PEC Zwolle,3,3,Netherlands,20
20,sobota,1/30/21,8:00 PM,12,Fortuna Sittard,13,VVV-Venlo,3,2,Netherlands,20
20,sobota,1/30/21,9:00 PM,3,Vitesse,15,RKC Waalwijk,1,1,Netherlands,20
20,nedelja,1/31/21,12:15 PM,7,Twente FC,9,Heerenveen,0,0,Netherlands,20
20,nedelja,1/31/21,2:30 PM,5,Feyenoord,2,PSV Eindhoven,3,1,Netherlands,20
20,nedelja,1/31/21,2:30 PM,17,Willem II,18,FC Emmen,2,0,Netherlands,20
20,nedelja,1/31/21,4:45 PM,4,AZ Alkmaar,1,Ajax,0,3,Netherlands,20
20,nedelja,1/31/21,4:45 PM,16,ADO Den Haag,10,Sparta R.,1,1,Netherlands,20
21,petek,2/5/21,8:00 PM,11,Fortuna Sittard,10,Heracles Almelo,0,1,Netherlands,20
21,sobota,2/6/21,2:00 PM,13,PEC Zwolle,15,RKC Waalwijk,1,1,Netherlands,20
21,sobota,2/6/21,2:00 PM,18,FC Emmen,5,AZ Alkmaar,0,1,Netherlands,20
21,sobota,2/6/21,4:30 PM,2,PSV Eindhoven,7,Twente FC,3,0,Netherlands,20
21,sobota,2/6/21,4:30 PM,9,Heerenveen,3,Vitesse,1,0,Netherlands,20
21,sreda,2/24/21,4:30 PM,16,Willem II,17,ADO Den Haag,1,1,Netherlands,20
21,sreda,2/24/21,6:45 PM,6,FC Groningen,4,Feyenoord,0,0,Netherlands,20
21,torek,3/9/21,6:45 PM,14,VVV-Venlo,12,Sparta R.,0,1,Netherlands,20
21,četrtek,4/22/21,6:45 PM,1,Ajax,8,FC Utrecht,1,1,Netherlands,20
22,petek,2/12/21,6:45 PM,15,RKC Waalwijk,18,FC Emmen,1,0,Netherlands,20
22,sobota,2/13/21,12:00 PM,6,FC Groningen,13,PEC Zwolle,1,0,Netherlands,20
22,sobota,2/13/21,2:15 PM,11,Sparta R.,12,Fortuna Sittard,1,2,Netherlands,20
22,sobota,2/13/21,4:30 PM,17,ADO Den Haag,2,PSV Eindhoven,2,2,Netherlands,20
22,sobota,2/13/21,6:45 PM,10,Heracles Almelo,1,Ajax,0,2,Netherlands,20
22,nedelja,2/14/21,12:15 PM,4,AZ Alkmaar,8,Heerenveen,3,1,Netherlands,20
22,nedelja,2/14/21,2:30 PM,9,FC Utrecht,14,VVV-Venlo,3,1,Netherlands,20
22,nedelja,2/14/21,2:30 PM,5,Feyenoord,16,Willem II,5,0,Netherlands,20
22,nedelja,2/14/21,4:45 PM,3,Vitesse,7,Twente FC,0,2,Netherlands,20
23,petek,2/19/21,8:00 PM,16,Willem II,8,FC Utrecht,0,6,Netherlands,20
23,sobota,2/20/21,6:45 PM,18,FC Emmen,13,PEC Zwolle,3,2,Netherlands,20
23,sobota,2/20/21,8:00 PM,14,VVV-Venlo,3,AZ Alkmaar,1,4,Netherlands,20
23,sobota,2/20/21,9:00 PM,10,Fortuna Sittard,17,ADO Den Haag,2,0,Netherlands,20
23,nedelja,2/21/21,12:15 PM,7,Twente FC,4,Feyenoord,2,2,Netherlands,20
23,nedelja,2/21/21,2:30 PM,15,RKC Waalwijk,11,Heracles Almelo,3,0,Netherlands,20
23,nedelja,2/21/21,2:30 PM,9,Heerenveen,6,FC Groningen,1,1,Netherlands,20
23,nedelja,2/21/21,4:45 PM,2,PSV Eindhoven,5,Vitesse,3,1,Netherlands,20
23,nedelja,2/21/21,8:00 PM,1,Ajax,12,Sparta R.,4,2,Netherlands,20
24,petek,2/26/21,8:00 PM,13,PEC Zwolle,10,Heerenveen,4,1,Netherlands,20
24,sobota,2/27/21,4:30 PM,7,FC Utrecht,18,FC Emmen,0,1,Netherlands,20
24,sobota,2/27/21,6:45 PM,17,ADO Den Haag,14,RKC Waalwijk,0,0,Netherlands,20
24,sobota,2/27/21,8:00 PM,5,Vitesse,15,VVV-Venlo,4,1,Netherlands,20
24,sobota,2/27/21,9:00 PM,11,Heracles Almelo,8,Twente FC,2,2,Netherlands,20
24,nedelja,2/28/21,12:15 PM,12,Sparta R.,16,Willem II,0,2,Netherlands,20
24,nedelja,2/28/21,2:30 PM,6,FC Groningen,9,Fortuna Sittard,1,0,Netherlands,20
24,nedelja,2/28/21,2:30 PM,2,PSV Eindhoven,1,Ajax,1,1,Netherlands,20
24,nedelja,2/28/21,4:45 PM,3,AZ Alkmaar,4,Feyenoord,4,2,Netherlands,20
25,petek,3/5/21,8:00 PM,18,FC Emmen,13,Sparta R.,1,1,Netherlands,20
25,sobota,3/6/21,4:30 PM,5,Feyenoord,15,VVV-Venlo,6,0,Netherlands,20
25,sobota,3/6/21,6:45 PM,7,Twente FC,16,Willem II,1,1,Netherlands,20
25,sobota,3/6/21,8:00 PM,10,Heerenveen,17,ADO Den Haag,3,0,Netherlands,20
25,sobota,3/6/21,9:00 PM,14,RKC Waalwijk,8,FC Utrecht,1,2,Netherlands,20
25,nedelja,3/7/21,12:15 PM,1,Ajax,6,FC Groningen,3,1,Netherlands,20
25,nedelja,3/7/21,2:30 PM,9,Fortuna Sittard,2,PSV Eindhoven,1,3,Netherlands,20
25,nedelja,3/7/21,2:30 PM,11,Heracles Almelo,12,PEC Zwolle,2,1,Netherlands,20
25,nedelja,3/7/21,4:45 PM,4,Vitesse,3,AZ Alkmaar,2,1,Netherlands,20
26,sobota,3/13/21,4:30 PM,16,Willem II,9,Heerenveen,3,1,Netherlands,20
26,sobota,3/13/21,6:45 PM,17,ADO Den Haag,10,Heracles Almelo,1,2,Netherlands,20
26,sobota,3/13/21,8:00 PM,3,AZ Alkmaar,8,Twente FC,4,1,Netherlands,20
26,sobota,3/13/21,8:00 PM,6,FC Groningen,18,FC Emmen,1,1,Netherlands,20
26,sobota,3/13/21,9:00 PM,12,Sparta R.,14,RKC Waalwijk,2,0,Netherlands,20
26,nedelja,3/14/21,12:15 PM,15,VVV-Venlo,11,Fortuna Sittard,1,3,Netherlands,20
26,nedelja,3/14/21,2:30 PM,7,FC Utrecht,4,Vitesse,1,3,Netherlands,20
26,nedelja,3/14/21,2:30 PM,2,PSV Eindhoven,5,Feyenoord,1,1,Netherlands,20
26,nedelja,3/14/21,4:45 PM,13,PEC Zwolle,1,Ajax,0,2,Netherlands,20
27,petek,3/19/21,8:00 PM,11,Heerenveen,8,Twente FC,0,0,Netherlands,20
27,sobota,3/20/21,4:30 PM,10,Fortuna Sittard,7,FC Utrecht,0,1,Netherlands,20
27,sobota,3/20/21,8:00 PM,5,Feyenoord,18,FC Emmen,1,1,Netherlands,20
27,sobota,3/20/21,9:00 PM,14,RKC Waalwijk,6,FC Groningen,3,1,Netherlands,20
27,nedelja,3/21/21,12:15 PM,13,PEC Zwolle,15,VVV-Venlo,2,1,Netherlands,20
27,nedelja,3/21/21,2:30 PM,3,AZ Alkmaar,2,PSV Eindhoven,2,0,Netherlands,20
27,nedelja,3/21/21,2:30 PM,4,Vitesse,16,Willem II,0,0,Netherlands,20
27,nedelja,3/21/21,4:45 PM,9,Heracles Almelo,12,Sparta R.,1,1,Netherlands,20
27,nedelja,3/21/21,8:00 PM,1,Ajax,17,ADO Den Haag,5,0,Netherlands,20
28,sobota,4/3/21,6:45 PM,16,VVV-Venlo,6,FC Groningen,0,1,Netherlands,20
28,sobota,4/3/21,8:00 PM,8,Twente FC,4,Vitesse,1,2,Netherlands,20
28,sobota,4/3/21,8:00 PM,15,Willem II,3,AZ Alkmaar,0,1,Netherlands,20
28,sobota,4/3/21,9:00 PM,12,Sparta R.,13,PEC Zwolle,3,2,Netherlands,20
28,nedelja,4/4/21,12:15 PM,5,Feyenoord,11,Fortuna Sittard,2,0,Netherlands,20
28,nedelja,4/4/21,2:30 PM,18,ADO Den Haag,7,FC Utrecht,1,4,Netherlands,20
28,nedelja,4/4/21,2:30 PM,2,PSV Eindhoven,9,Heracles Almelo,3,0,Netherlands,20
28,nedelja,4/4/21,4:45 PM,17,FC Emmen,14,RKC Waalwijk,3,1,Netherlands,20
28,nedelja,4/4/21,4:45 PM,10,Heerenveen,1,Ajax,1,2,Netherlands,20
29,petek,4/9/21,8:00 PM,4,Vitesse,18,ADO Den Haag,0,0,Netherlands,20
29,sobota,4/10/21,6:45 PM,9,Heracles Almelo,15,Willem II,4,0,Netherlands,20
29,sobota,4/10/21,8:00 PM,3,AZ Alkmaar,11,Sparta R.,2,0,Netherlands,20
29,sobota,4/10/21,8:00 PM,12,Fortuna Sittard,17,FC Emmen,1,3,Netherlands,20
29,sobota,4/10/21,9:00 PM,13,PEC Zwolle,8,Twente FC,1,0,Netherlands,20
29,nedelja,4/11/21,12:15 PM,7,FC Utrecht,5,Feyenoord,1,2,Netherlands,20
29,nedelja,4/11/21,2:30 PM,6,FC Groningen,10,Heerenveen,0,2,Netherlands,20
29,nedelja,4/11/21,2:30 PM,16,VVV-Venlo,2,PSV Eindhoven,0,2,Netherlands,20
29,nedelja,4/11/21,4:45 PM,14,RKC Waalwijk,1,Ajax,0,1,Netherlands,20
30,petek,4/23/21,6:45 PM,15,Willem II,14,RKC Waalwijk,1,0,Netherlands,20
30,sobota,4/24/21,4:30 PM,10,Heerenveen,13,PEC Zwolle,0,2,Netherlands,20
30,sobota,4/24/21,6:45 PM,2,PSV Eindhoven,6,FC Groningen,1,0,Netherlands,20
30,sobota,4/24/21,6:45 PM,11,Sparta R.,16,VVV-Venlo,2,0,Netherlands,20
30,nedelja,4/25/21,12:15 PM,17,FC Emmen,8,Heracles Almelo,3,1,Netherlands,20
30,nedelja,4/25/21,2:30 PM,18,ADO Den Haag,12,Fortuna Sittard,0,3,Netherlands,20
30,nedelja,4/25/21,2:30 PM,1,Ajax,3,AZ Alkmaar,2,0,Netherlands,20
30,nedelja,4/25/21,4:45 PM,9,Twente FC,7,FC Utrecht,1,2,Netherlands,20
30,nedelja,4/25/21,4:45 PM,5,Feyenoord,4,Vitesse,0,0,Netherlands,20
31,sobota,5/1/21,4:30 PM,8,Heracles Almelo,17,VVV-Venlo,4,0,Netherlands,20
