kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
31,petek,4/23/21,8:30 PM,12,FC Augsburg,17,1. FC Köln,2,3,Germany,20
31,sobota,4/24/21,3:30 PM,3,VfL Wolfsburg,5,Bor. Dortmund,0,2,Germany,20
31,sobota,4/24/21,3:30 PM,9,SC Freiburg,11,TSG Hoffenheim,1,1,Germany,20
31,sobota,4/24/21,3:30 PM,8,Union Berlin,15,Werder Bremen,3,1,Germany,20
31,sobota,4/24/21,3:30 PM,13,1.FSV Mainz 05,1,FC Bayern ,2,1,Germany,20
31,sobota,4/24/21,6:30 PM,6,Bay. Leverkusen,4,E. Frankfurt,3,1,Germany,20
31,nedelja,4/25/21,3:30 PM,2,RB Leipzig,10,VfB Stuttgart,2,0,Germany,20
31,nedelja,4/25/21,6:00 PM,7,Bor. M'gladbach,16,Arm. Bielefeld,5,0,Germany,20
31,sreda,5/12/21,6:00 PM,18,FC Schalke 04,14,Hertha BSC,1,2,Germany,20
32,petek,5/7/21,8:30 PM,10,VfB Stuttgart,14,FC Augsburg,2,1,Germany,20
32,sobota,5/8/21,3:30 PM,5,Bor. Dortmund,2,RB Leipzig,3,2,Germany,20
32,sobota,5/8/21,3:30 PM,11,TSG Hoffenheim,18,FC Schalke 04,4,2,Germany,20
32,sobota,5/8/21,3:30 PM,3,VfL Wolfsburg,8,Union Berlin,3,0,Germany,20
32,sobota,5/8/21,3:30 PM,15,Werder Bremen,6,Bay. Leverkusen,0,0,Germany,20
32,sobota,5/8/21,6:30 PM,1,FC Bayern ,7,Bor. M'gladbach,6,0,Germany,20
32,nedelja,5/9/21,1:30 PM,17,1. FC Köln,9,SC Freiburg,1,4,Germany,20
32,nedelja,5/9/21,3:30 PM,4,E. Frankfurt,12,1.FSV Mainz 05,1,1,Germany,20
32,nedelja,5/9/21,6:00 PM,13,Hertha BSC,16,Arm. Bielefeld,0,0,Germany,20
33,sobota,5/15/21,3:30 PM,7,Bor. M'gladbach,10,VfB Stuttgart,1,2,Germany,20
33,sobota,5/15/21,3:30 PM,6,Bay. Leverkusen,8,Union Berlin,1,1,Germany,20
33,sobota,5/15/21,3:30 PM,9,SC Freiburg,1,FC Bayern ,2,2,Germany,20
33,sobota,5/15/21,3:30 PM,13,Hertha BSC,17,1. FC Köln,0,0,Germany,20
33,sobota,5/15/21,3:30 PM,18,FC Schalke 04,5,E. Frankfurt,4,3,Germany,20
33,sobota,5/15/21,3:30 PM,14,FC Augsburg,15,Werder Bremen,2,0,Germany,20
33,sobota,5/15/21,3:30 PM,16,Arm. Bielefeld,11,TSG Hoffenheim,1,1,Germany,20
33,nedelja,5/16/21,6:00 PM,12,1.FSV Mainz 05,4,Bor. Dortmund,1,3,Germany,20
33,nedelja,5/16/21,8:30 PM,2,RB Leipzig,3,VfL Wolfsburg,2,2,Germany,20
34,sobota,5/22/21,3:30 PM,1,FC Bayern ,12,FC Augsburg,5,2,Germany,20
34,sobota,5/22/21,3:30 PM,3,Bor. Dortmund,6,Bay. Leverkusen,3,1,Germany,20
34,sobota,5/22/21,3:30 PM,11,TSG Hoffenheim,14,Hertha BSC,2,1,Germany,20
34,sobota,5/22/21,3:30 PM,4,VfL Wolfsburg,13,1.FSV Mainz 05,2,3,Germany,20
34,sobota,5/22/21,3:30 PM,5,E. Frankfurt,10,SC Freiburg,3,1,Germany,20
34,sobota,5/22/21,3:30 PM,7,Union Berlin,2,RB Leipzig,2,1,Germany,20
34,sobota,5/22/21,3:30 PM,17,1. FC Köln,18,FC Schalke 04,1,0,Germany,20
34,sobota,5/22/21,3:30 PM,16,Werder Bremen,8,Bor. M'gladbach,2,4,Germany,20
34,sobota,5/22/21,3:30 PM,9,VfB Stuttgart,15,Arm. Bielefeld,0,2,Germany,20
