kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
21,ponedeljek,2/17/20,7:00 PM,1,FC Midtjylland,8,Lyngby BK,2,0,Denmark,19
21,sreda,2/19/20,6:30 PM,7,Nordsjaelland,10,AC Horsens,6,0,Denmark,19
21,četrtek,5/28/20,7:00 PM,3,Aarhus GF,5,Randers FC,1,1,Denmark,19
22,petek,2/21/20,7:00 PM,12,Hobro IK,1,FC Midtjylland,0,2,Denmark,19
22,nedelja,2/23/20,12:00 PM,5,Nordsjaelland,10,SönderjyskE,2,1,Denmark,19
22,nedelja,2/23/20,2:00 PM,7,Randers FC,9,Odense BK,0,0,Denmark,19
22,nedelja,2/23/20,2:00 PM,8,Lyngby BK,13,Esbjerg fB,2,0,Denmark,19
22,nedelja,2/23/20,4:00 PM,14,Silkeborg IF,2,FC Copenhagen,1,1,Denmark,19
22,nedelja,2/23/20,6:00 PM,6,Aalborg BK,4,Bröndby IF,3,2,Denmark,19
22,ponedeljek,2/24/20,7:00 PM,11,AC Horsens,3,Aarhus GF,1,2,Denmark,19
